,open,high,low,close,volume
2024-07-15 13:15:00,2974.394,2977.251,2971.896,2972.414,1192305500.0
2024-07-15 13:30:00,2972.833,2972.833,2970.011,2971.737,837292400.0
2024-07-15 13:45:00,2971.938,2973.951,2970.146,2973.088,838591200.0
2024-07-15 14:00:00,2973.494,2973.494,2971.705,2972.198,809180700.0
2024-07-15 14:15:00,2972.199,2974.845,2967.193,2973.521,1232358300.0
2024-07-15 14:30:00,2973.621,2973.897,2970.986,2971.503,1015170500.0
2024-07-15 14:45:00,2971.574,2976.239,2969.661,2975.167,1488216600.0
2024-07-15 15:00:00,2974.91,2977.313,2973.104,2974.011,2298783100.0
2024-07-16 09:45:00,2963.9,2969.92,2960.476,2964.005,4691638400.0
2024-07-16 10:00:00,2963.993,2965.997,2960.464,2962.142,2648128400.0
2024-07-16 10:15:00,2962.558,2967.025,2959.666,2963.288,2316070300.0
2024-07-16 10:30:00,2963.29,2964.667,2960.281,2964.065,1722560800.0
2024-07-16 10:45:00,2964.388,2967.859,2963.078,2966.257,1304887600.0
2024-07-16 11:00:00,2966.682,2968.896,2962.624,2963.249,1335114800.0
2024-07-16 11:15:00,2963.008,2966.308,2962.666,2965.596,972609700.0
2024-07-16 11:30:00,2965.786,2968.487,2965.613,2967.847,852039800.0
2024-07-16 13:15:00,2967.568,2967.568,2962.898,2964.163,1351400600.0
2024-07-16 13:30:00,2964.24,2965.6,2961.359,2965.6,1037128100.0
2024-07-16 13:45:00,2965.765,2973.105,2965.616,2971.877,1245178900.0
2024-07-16 14:00:00,2972.208,2975.345,2969.528,2971.136,1038151700.0
2024-07-16 14:15:00,2970.389,2972.448,2967.175,2971.868,1143795700.0
2024-07-16 14:30:00,2972.405,2973.231,2969.998,2970.671,1057161100.0
2024-07-16 14:45:00,2970.207,2972.799,2968.325,2972.504,1372055300.0
2024-07-16 15:00:00,2972.702,2977.361,2972.181,2976.304,1990441800.0
2024-07-17 09:45:00,2970.808,2971.961,2963.812,2964.987,5193555000.0
2024-07-17 10:00:00,2964.845,2965.501,2959.428,2962.864,2903640000.0
2024-07-17 10:15:00,2962.688,2967.122,2961.617,2962.763,2256093000.0
2024-07-17 10:30:00,2962.658,2965.771,2959.817,2964.232,1777383000.0
2024-07-17 10:45:00,2964.005,2964.467,2959.663,2964.467,1586342800.0
2024-07-17 11:00:00,2964.595,2965.086,2959.69,2960.691,1277720100.0
2024-07-17 11:15:00,2960.578,2965.197,2958.628,2963.645,1226154500.0
2024-07-17 11:30:00,2963.168,2966.825,2959.479,2966.217,1392302900.0
2024-07-17 13:15:00,2965.939,2966.158,2958.593,2962.293,1480356600.0
2024-07-17 13:30:00,2961.783,2963.249,2958.032,2958.098,901850000.0
2024-07-17 13:45:00,2958.111,2967.521,2957.967,2966.199,1094190100.0
2024-07-17 14:00:00,2966.302,2972.364,2964.816,2970.191,1162462900.0
2024-07-17 14:15:00,2970.156,2972.795,2965.637,2969.0,1098238400.0
2024-07-17 14:30:00,2969.398,2969.398,2963.762,2966.038,1071297100.0
2024-07-17 14:45:00,2966.066,2968.015,2964.523,2967.709,1545858500.0
2024-07-17 15:00:00,2968.016,2970.006,2962.855,2962.855,2263354200.0
2024-07-18 09:45:00,2951.143,2951.143,2937.905,2948.479,5708898900.0
2024-07-18 10:00:00,2948.985,2951.683,2941.956,2950.053,3081819500.0
2024-07-18 10:15:00,2949.703,2949.882,2942.762,2944.062,2048032400.0
2024-07-18 10:30:00,2943.645,2945.686,2939.17,2945.444,1593504100.0
2024-07-18 10:45:00,2945.342,2947.041,2938.997,2940.582,1328128000.0
2024-07-18 11:00:00,2940.425,2948.205,2938.665,2948.131,1029790100.0
2024-07-18 11:15:00,2948.149,2951.686,2947.291,2951.498,1147651400.0
2024-07-18 11:30:00,2951.631,2959.246,2951.17,2959.246,1055604500.0
2024-07-18 13:15:00,2959.021,2968.842,2957.553,2966.835,1662124600.0
2024-07-18 13:30:00,2967.133,2970.942,2965.866,2967.454,1217012800.0
2024-07-18 13:45:00,2968.073,2974.362,2967.964,2970.743,1367855400.0
2024-07-18 14:00:00,2970.569,2971.93,2966.127,2969.663,1014497900.0
2024-07-18 14:15:00,2969.841,2970.813,2965.992,2966.701,921865400.0
2024-07-18 14:30:00,2966.504,2975.567,2963.325,2973.963,1258163800.0
2024-07-18 14:45:00,2974.228,2974.327,2969.683,2970.839,1214614500.0
2024-07-18 15:00:00,2970.173,2978.092,2969.811,2977.133,2152703200.0
2024-07-19 09:45:00,2963.514,2963.514,2957.503,2959.734,4716106900.0
2024-07-19 10:00:00,2960.075,2963.01,2955.12,2960.442,2878966400.0
2024-07-19 10:15:00,2960.277,2970.367,2958.259,2967.042,2257885100.0
2024-07-19 10:30:00,2967.173,2967.549,2960.959,2961.067,1578606900.0
2024-07-19 10:45:00,2961.576,2973.054,2959.907,2972.726,1533716100.0
2024-07-19 11:00:00,2972.989,2979.048,2970.714,2970.923,1516890400.0
2024-07-19 11:15:00,2970.814,2975.314,2966.142,2974.677,1130217900.0
2024-07-19 11:30:00,2975.032,2981.019,2973.091,2974.625,1253691800.0
2024-07-19 13:15:00,2974.639,2978.571,2970.979,2971.56,1289951300.0
2024-07-19 13:30:00,2971.88,2972.239,2966.746,2971.623,1037909700.0
2024-07-19 13:45:00,2972.541,2979.076,2971.204,2975.931,1139571000.0
2024-07-19 14:00:00,2975.689,2976.765,2969.766,2969.81,923991900.0
2024-07-19 14:15:00,2969.907,2976.612,2968.382,2976.612,1093417000.0
2024-07-19 14:30:00,2976.832,2983.34,2974.935,2976.297,1359340800.0
2024-07-19 14:45:00,2976.127,2981.758,2974.858,2981.553,1725157100.0
2024-07-19 15:00:00,2981.4,2986.242,2981.049,2982.309,2657821000.0
2024-07-22 09:45:00,2978.193,2978.601,2968.508,2970.388,5825997200.0
2024-07-22 10:00:00,2969.961,2970.389,2958.233,2961.018,3235973300.0
2024-07-22 10:15:00,2961.202,2961.202,2955.113,2955.113,2429012700.0
2024-07-22 10:30:00,2955.204,2958.575,2953.668,2957.076,1710443100.0
2024-07-22 10:45:00,2957.224,2962.08,2957.224,2961.121,1544648200.0
2024-07-22 11:00:00,2961.035,2962.368,2959.091,2961.337,1194190200.0
2024-07-22 11:15:00,2961.471,2965.252,2959.98,2961.708,1093597700.0
2024-07-22 11:30:00,2961.745,2962.646,2960.254,2961.126,816959500.0
2024-07-22 13:15:00,2961.341,2961.515,2956.543,2956.543,1287402900.0
2024-07-22 13:30:00,2956.732,2956.732,2951.971,2953.052,1074383900.0
2024-07-22 13:45:00,2953.577,2954.305,2951.558,2952.311,855197400.0
2024-07-22 14:00:00,2952.603,2952.838,2947.921,2948.228,1092610000.0
2024-07-22 14:15:00,2948.702,2955.006,2946.561,2952.914,1104380000.0
2024-07-22 14:30:00,2952.846,2958.928,2952.846,2958.571,985987600.0
2024-07-22 14:45:00,2958.018,2967.003,2957.686,2963.01,1568307000.0
2024-07-22 15:00:00,2962.931,2969.115,2962.571,2964.215,2055865200.0
2024-07-23 09:45:00,2960.5,2960.5,2952.605,2953.54,4849865300.0
2024-07-23 10:00:00,2953.631,2955.76,2950.692,2950.813,3049790900.0
2024-07-23 10:15:00,2951.022,2952.356,2948.398,2948.789,2339054100.0
2024-07-23 10:30:00,2948.72,2951.987,2947.132,2950.139,1917703700.0
2024-07-23 10:45:00,2950.21,2952.214,2949.635,2951.411,1367053000.0
2024-07-23 11:00:00,2951.3,2952.353,2947.93,2949.634,1314502600.0
2024-07-23 11:15:00,2949.276,2949.87,2946.272,2946.908,1078576700.0
2024-07-23 11:30:00,2946.892,2947.749,2945.443,2946.626,1023740800.0
2024-07-23 13:15:00,2946.707,2949.517,2945.51,2946.072,1438644400.0
2024-07-23 13:30:00,2945.869,2947.294,2942.76,2944.967,1243483100.0
2024-07-23 13:45:00,2944.839,2945.438,2940.055,2940.934,1136402600.0
2024-07-23 14:00:00,2940.887,2943.944,2938.529,2941.758,1057947400.0
2024-07-23 14:15:00,2942.148,2944.006,2933.652,2934.431,1499809400.0
2024-07-23 14:30:00,2934.243,2934.359,2927.035,2928.449,1542322700.0
2024-07-23 14:45:00,2928.933,2931.572,2919.835,2920.813,2109848800.0
2024-07-23 15:00:00,2920.674,2922.597,2915.368,2915.369,2660853900.0
2024-07-24 09:45:00,2909.152,2922.029,2908.847,2914.841,5432080700.0
2024-07-24 10:00:00,2914.918,2917.01,2905.969,2906.559,3169313100.0
2024-07-24 10:15:00,2906.647,2911.706,2902.816,2910.55,2670377000.0
2024-07-24 10:30:00,2910.678,2912.255,2908.479,2908.479,1785316400.0
2024-07-24 10:45:00,2908.719,2908.719,2897.103,2897.618,2015521300.0
2024-07-24 11:00:00,2897.784,2909.693,2894.289,2905.633,1729273600.0
2024-07-24 11:15:00,2906.522,2917.853,2906.033,2908.83,1428768800.0
2024-07-24 11:30:00,2909.2,2919.065,2908.39,2918.265,1311889400.0
2024-07-24 13:15:00,2918.505,2918.505,2913.249,2914.425,1461798200.0
2024-07-24 13:30:00,2914.027,2914.648,2911.852,2912.957,1253612400.0
2024-07-24 13:45:00,2912.809,2913.506,2906.749,2907.202,1295417900.0
2024-07-24 14:00:00,2907.561,2911.994,2904.833,2911.994,1155759300.0
2024-07-24 14:15:00,2912.325,2912.911,2903.788,2903.871,1054646300.0
2024-07-24 14:30:00,2903.816,2904.747,2901.549,2903.705,1093452600.0
2024-07-24 14:45:00,2903.86,2906.864,2896.34,2901.486,1692303400.0
2024-07-24 15:00:00,2901.727,2904.293,2899.498,2901.952,2062354900.0
2024-07-25 09:45:00,2891.892,2895.547,2886.796,2895.547,5309330800.0
2024-07-25 10:00:00,2895.185,2897.767,2887.5,2887.68,2764884500.0
2024-07-25 10:15:00,2887.688,2887.688,2878.588,2881.264,2634332900.0
2024-07-25 10:30:00,2880.5,2881.832,2876.08,2876.381,1776108100.0
2024-07-25 10:45:00,2876.333,2878.22,2874.167,2875.731,1332556700.0
2024-07-25 11:00:00,2875.346,2887.795,2872.85,2881.699,1844422600.0
2024-07-25 11:15:00,2881.742,2885.882,2877.608,2884.702,1215804400.0
2024-07-25 11:30:00,2884.991,2894.97,2884.354,2889.62,1277573700.0
2024-07-25 13:15:00,2890.289,2893.173,2885.817,2886.725,1363120400.0
2024-07-25 13:30:00,2887.023,2889.001,2882.518,2882.518,882288400.0
2024-07-25 13:45:00,2882.758,2889.296,2880.163,2887.129,1002991600.0
2024-07-25 14:00:00,2886.959,2888.773,2881.979,2888.691,888425900.0
2024-07-25 14:15:00,2888.5,2892.839,2883.487,2884.06,1050656600.0
2024-07-25 14:30:00,2883.754,2891.025,2882.713,2886.926,1032849900.0
2024-07-25 14:45:00,2886.696,2891.691,2883.734,2890.891,1249715800.0
2024-07-25 15:00:00,2891.186,2893.184,2886.742,2886.742,1838887700.0
2024-07-26 09:45:00,2885.995,2896.321,2883.885,2896.155,5442504100.0
2024-07-26 10:00:00,2896.538,2899.116,2892.859,2897.655,3443469700.0
2024-07-26 10:15:00,2897.903,2897.903,2883.88,2884.29,2460136300.0
2024-07-26 10:30:00,2884.423,2884.569,2877.117,2878.09,1620009900.0
2024-07-26 10:45:00,2878.074,2878.932,2875.868,2877.423,1451280300.0
2024-07-26 11:00:00,2876.88,2880.609,2876.302,2876.43,1282577000.0
2024-07-26 11:15:00,2876.285,2885.489,2875.396,2884.844,1271931700.0
2024-07-26 11:30:00,2884.661,2888.908,2879.872,2881.232,1104638700.0
2024-07-26 13:15:00,2881.393,2881.486,2876.734,2876.744,1192047800.0
2024-07-26 13:30:00,2876.767,2886.255,2876.767,2882.886,1062709900.0
2024-07-26 13:45:00,2883.245,2885.255,2879.334,2880.456,1022110000.0
2024-07-26 14:00:00,2880.55,2882.441,2878.926,2881.322,880429000.0
2024-07-26 14:15:00,2881.352,2884.773,2879.403,2880.461,1066042600.0
2024-07-26 14:30:00,2880.502,2884.198,2876.829,2883.885,1184578900.0
2024-07-26 14:45:00,2883.875,2889.363,2882.396,2889.056,1275265500.0
2024-07-26 15:00:00,2889.441,2892.988,2887.359,2890.897,2079022200.0
2024-07-29 09:45:00,2889.473,2889.678,2878.583,2886.471,5376514600.0
2024-07-29 10:00:00,2886.289,2898.097,2884.342,2893.937,2998279700.0
2024-07-29 10:15:00,2894.057,2894.057,2888.387,2889.859,2009918000.0
2024-07-29 10:30:00,2889.63,2890.84,2887.521,2888.954,1452407500.0
2024-07-29 10:45:00,2888.509,2892.081,2887.499,2888.112,1314942400.0
2024-07-29 11:00:00,2888.082,2890.181,2886.212,2889.052,996000200.0
2024-07-29 11:15:00,2889.485,2892.188,2887.414,2891.567,1032252900.0
2024-07-29 11:30:00,2891.579,2892.995,2890.053,2892.096,873618500.0
2024-07-29 13:15:00,2892.463,2896.755,2891.451,2895.503,1317316600.0
2024-07-29 13:30:00,2895.199,2896.591,2892.042,2896.503,1106825700.0
2024-07-29 13:45:00,2896.337,2898.951,2893.568,2894.435,1066653700.0
2024-07-29 14:00:00,2894.13,2894.399,2888.789,2888.789,1094201500.0
2024-07-29 14:15:00,2888.66,2892.217,2888.468,2892.115,963940000.0
2024-07-29 14:30:00,2891.92,2892.909,2889.897,2891.777,1023613500.0
2024-07-29 14:45:00,2891.989,2895.433,2891.89,2893.397,1242973000.0
2024-07-29 15:00:00,2893.405,2895.922,2891.738,2891.845,1820514900.0
2024-07-30 09:45:00,2885.215,2885.215,2870.182,2871.233,4950201600.0
2024-07-30 10:00:00,2871.141,2874.561,2870.024,2870.344,2595628400.0
2024-07-30 10:15:00,2870.046,2871.036,2865.149,2869.886,2070748800.0
2024-07-30 10:30:00,2869.844,2871.007,2866.044,2866.361,1439805900.0
2024-07-30 10:45:00,2866.786,2878.113,2866.455,2878.113,1559840200.0
2024-07-30 11:00:00,2878.595,2882.558,2873.644,2875.113,1345646900.0
2024-07-30 11:15:00,2874.619,2878.962,2874.619,2877.234,1221974100.0
2024-07-30 11:30:00,2877.379,2879.058,2875.419,2876.87,924992600.0
2024-07-30 13:15:00,2876.794,2876.856,2873.219,2873.658,1169780600.0
2024-07-30 13:30:00,2873.622,2874.59,2871.309,2871.312,1005158700.0
2024-07-30 13:45:00,2871.898,2879.592,2869.626,2875.278,1420485900.0
2024-07-30 14:00:00,2875.107,2875.419,2870.424,2871.283,1069288800.0
2024-07-30 14:15:00,2871.629,2873.425,2869.248,2869.356,950751500.0
2024-07-30 14:30:00,2869.204,2880.054,2868.396,2876.279,1192042700.0
2024-07-30 14:45:00,2876.663,2879.916,2874.193,2876.316,1268272700.0
2024-07-30 15:00:00,2875.984,2881.392,2875.984,2879.3,2063264300.0
2024-07-31 09:45:00,2877.541,2893.774,2876.301,2891.11,5984966700.0
2024-07-31 10:00:00,2891.253,2901.696,2889.894,2901.011,4145144700.0
2024-07-31 10:15:00,2900.87,2900.87,2890.785,2898.686,3477512000.0
2024-07-31 10:30:00,2898.385,2908.834,2898.243,2907.627,3265537300.0
2024-07-31 10:45:00,2907.49,2914.43,2907.49,2912.447,2988190800.0
2024-07-31 11:00:00,2912.489,2916.677,2908.949,2915.063,1985371300.0
2024-07-31 11:15:00,2915.431,2919.22,2911.647,2918.974,1717903600.0
2024-07-31 11:30:00,2918.782,2931.267,2918.582,2930.803,2023202400.0
2024-07-31 13:15:00,2931.341,2935.98,2929.004,2933.06,2718805400.0
2024-07-31 13:30:00,2932.738,2937.263,2932.263,2936.241,1928106900.0
2024-07-31 13:45:00,2935.786,2935.81,2929.653,2933.328,1730545100.0
2024-07-31 14:00:00,2933.432,2938.184,2932.821,2937.41,1505464600.0
2024-07-31 14:15:00,2937.586,2937.722,2933.893,2935.834,1411186600.0
2024-07-31 14:30:00,2935.732,2937.128,2932.885,2933.386,1510530400.0
2024-07-31 14:45:00,2933.162,2939.901,2933.162,2938.883,1926834400.0
2024-07-31 15:00:00,2939.207,2940.593,2938.383,2938.749,2953039500.0
2024-08-01 09:45:00,2940.12,2947.877,2939.551,2942.48,7841207400.0
2024-08-01 10:00:00,2942.712,2944.76,2933.213,2944.651,3946838900.0
2024-08-01 10:15:00,2944.315,2944.549,2939.358,2941.967,2795655100.0
2024-08-01 10:30:00,2941.708,2947.382,2941.583,2944.033,2393104600.0
2024-08-01 10:45:00,2943.789,2944.929,2936.686,2938.231,2127285400.0
2024-08-01 11:00:00,2938.157,2938.371,2933.095,2935.04,1512966900.0
2024-08-01 11:15:00,2935.028,2935.207,2930.709,2930.807,1430464600.0
2024-08-01 11:30:00,2930.781,2932.655,2928.826,2932.142,1212556400.0
2024-08-01 13:15:00,2932.466,2938.338,2932.459,2937.498,1527667700.0
2024-08-01 13:30:00,2937.542,2943.116,2937.324,2939.968,1366211300.0
2024-08-01 13:45:00,2939.584,2943.247,2939.441,2942.291,1199750900.0
2024-08-01 14:00:00,2942.45,2942.714,2938.727,2941.788,1191440900.0
2024-08-01 14:15:00,2941.954,2941.954,2933.893,2934.778,1239663300.0
2024-08-01 14:30:00,2934.826,2935.548,2932.836,2933.239,1149128400.0
2024-08-01 14:45:00,2933.128,2936.751,2932.142,2932.518,1529427600.0
2024-08-01 15:00:00,2932.76,2934.191,2931.961,2932.387,2198744300.0
2024-08-02 09:45:00,2913.02,2926.029,2910.173,2924.967,6156739600.0
2024-08-02 10:00:00,2925.127,2931.259,2925.127,2930.62,3129232400.0
2024-08-02 10:15:00,2930.688,2930.688,2916.825,2918.787,2647548700.0
2024-08-02 10:30:00,2918.39,2919.425,2912.57,2914.122,1879453600.0
2024-08-02 10:45:00,2915.646,2917.592,2913.32,2916.363,1674740300.0
2024-08-02 11:00:00,2916.029,2917.765,2914.199,2914.199,1275730800.0
2024-08-02 11:15:00,2914.121,2920.134,2914.121,2918.629,1238465700.0
2024-08-02 11:30:00,2918.811,2922.336,2918.425,2919.317,1012948300.0
2024-08-02 13:15:00,2919.03,2923.47,2917.017,2920.458,1503231400.0
2024-08-02 13:30:00,2920.672,2921.784,2916.442,2917.345,1273480300.0
2024-08-02 13:45:00,2917.142,2917.619,2914.024,2914.088,1347993000.0
2024-08-02 14:00:00,2913.593,2915.034,2908.588,2910.957,1604254400.0
2024-08-02 14:15:00,2910.979,2914.178,2907.225,2907.42,1425617600.0
2024-08-02 14:30:00,2907.879,2910.876,2905.853,2909.427,1336133100.0
2024-08-02 14:45:00,2909.875,2912.358,2902.72,2904.391,1592513600.0
2024-08-02 15:00:00,2903.857,2910.832,2903.857,2905.338,2122421100.0
2024-08-05 09:45:00,2889.363,2910.476,2886.385,2908.669,6581617700.0
2024-08-05 10:00:00,2908.181,2919.025,2901.06,2901.286,3596551900.0
2024-08-05 10:15:00,2901.42,2901.42,2886.396,2886.618,2691824300.0
2024-08-05 10:30:00,2886.763,2896.078,2886.763,2893.984,1770301600.0
2024-08-05 10:45:00,2893.356,2897.466,2891.611,2896.746,1332961400.0
2024-08-05 11:00:00,2896.71,2903.326,2895.911,2900.034,1268789200.0
2024-08-05 11:15:00,2899.866,2909.426,2898.48,2906.556,1390732000.0
2024-08-05 11:30:00,2905.301,2911.196,2905.121,2907.325,1267829200.0
2024-08-05 13:15:00,2908.142,2909.001,2887.507,2888.475,2085447500.0
2024-08-05 13:30:00,2888.675,2888.675,2880.003,2882.88,1916106000.0
2024-08-05 13:45:00,2882.514,2885.014,2867.039,2880.269,2485418100.0
2024-08-05 14:00:00,2880.008,2880.137,2865.882,2866.268,1829979900.0
2024-08-05 14:15:00,2865.895,2876.459,2863.276,2868.573,1856196500.0
2024-08-05 14:30:00,2868.969,2875.3,2863.972,2865.398,1476497000.0
2024-08-05 14:45:00,2865.523,2870.923,2865.142,2868.893,1519493400.0
2024-08-05 15:00:00,2869.187,2871.103,2860.698,2860.698,2484311500.0
2024-08-06 09:45:00,2878.651,2888.201,2870.852,2871.58,6458112000.0
2024-08-06 10:00:00,2871.932,2882.489,2870.781,2872.754,2749541600.0
2024-08-06 10:15:00,2873.045,2873.045,2860.182,2860.355,2379210000.0
2024-08-06 10:30:00,2859.797,2867.529,2855.446,2867.529,1929188600.0
2024-08-06 10:45:00,2867.352,2867.352,2863.756,2864.312,1283985000.0
2024-08-06 11:00:00,2864.161,2867.691,2862.367,2866.694,1212289200.0
2024-08-06 11:15:00,2866.874,2874.037,2866.02,2866.09,1246045900.0
2024-08-06 11:30:00,2866.139,2866.139,2860.52,2861.865,952866400.0
2024-08-06 13:15:00,2862.521,2863.077,2851.714,2853.434,1506765000.0
2024-08-06 13:30:00,2853.865,2853.865,2848.231,2850.489,1254878700.0
2024-08-06 13:45:00,2850.231,2856.512,2846.559,2856.512,1207443200.0
2024-08-06 14:00:00,2856.514,2856.86,2845.351,2847.599,1284076700.0
2024-08-06 14:15:00,2847.309,2850.927,2846.81,2847.919,1024754200.0
2024-08-06 14:30:00,2848.07,2852.243,2845.335,2850.03,1228057500.0
2024-08-06 14:45:00,2849.974,2867.287,2849.806,2864.428,1808864100.0
2024-08-06 15:00:00,2864.977,2869.622,2861.365,2867.284,2204002200.0
2024-08-07 09:45:00,2864.01,2872.88,2857.725,2871.759,5498675400.0
2024-08-07 10:00:00,2872.589,2878.472,2871.113,2877.669,2708999200.0
2024-08-07 10:15:00,2877.836,2877.836,2866.238,2867.111,2214999600.0
2024-08-07 10:30:00,2867.133,2876.641,2866.896,2875.131,1396986100.0
2024-08-07 10:45:00,2874.93,2876.596,2870.191,2873.816,1351885500.0
2024-08-07 11:00:00,2873.968,2878.249,2872.009,2877.124,1150421400.0
2024-08-07 11:15:00,2877.054,2880.533,2874.691,2874.907,1110674900.0
2024-08-07 11:30:00,2875.065,2878.125,2872.035,2876.167,986955100.0
2024-08-07 13:15:00,2876.43,2879.803,2875.131,2879.151,1141530200.0
2024-08-07 13:30:00,2878.862,2886.592,2878.113,2884.44,1390097200.0
2024-08-07 13:45:00,2884.642,2886.942,2880.063,2880.557,1125379100.0
2024-08-07 14:00:00,2880.7,2881.882,2877.378,2877.415,1139046500.0
2024-08-07 14:15:00,2877.617,2878.278,2869.667,2871.453,1143517800.0
2024-08-07 14:30:00,2871.521,2874.095,2869.818,2873.79,1040360800.0
2024-08-07 14:45:00,2873.812,2874.739,2869.557,2870.454,1121730800.0
2024-08-07 15:00:00,2870.546,2871.871,2869.151,2869.834,1788455400.0
2024-08-08 09:45:00,2864.758,2868.72,2855.818,2860.339,6154465300.0
2024-08-08 10:00:00,2860.207,2861.482,2856.583,2857.39,2798041900.0
2024-08-08 10:15:00,2857.258,2857.258,2850.874,2852.894,2468348200.0
2024-08-08 10:30:00,2852.732,2859.734,2852.632,2858.665,1668449500.0
2024-08-08 10:45:00,2858.662,2863.192,2857.347,2862.273,1578591600.0
2024-08-08 11:00:00,2861.772,2873.075,2861.258,2872.432,1592721900.0
2024-08-08 11:15:00,2872.44,2883.771,2869.913,2883.771,1985501000.0
2024-08-08 11:30:00,2884.644,2886.399,2878.465,2880.609,1501881900.0
2024-08-08 13:15:00,2881.24,2881.24,2872.872,2874.267,1504229400.0
2024-08-08 13:30:00,2874.724,2878.401,2873.033,2875.763,948982000.0
2024-08-08 13:45:00,2875.668,2876.368,2870.108,2870.229,865545700.0
2024-08-08 14:00:00,2870.155,2875.74,2869.976,2873.402,817333500.0
2024-08-08 14:15:00,2873.428,2876.279,2869.919,2874.855,1060818100.0
2024-08-08 14:30:00,2874.622,2874.718,2871.608,2873.427,869102900.0
2024-08-08 14:45:00,2873.109,2873.71,2868.787,2868.787,1193822800.0
2024-08-08 15:00:00,2869.116,2871.007,2868.696,2869.901,1905027500.0
2024-08-09 09:45:00,2879.873,2887.849,2879.873,2883.069,6676186900.0
2024-08-09 10:00:00,2884.027,2884.992,2876.51,2879.153,2887792700.0
2024-08-09 10:15:00,2879.403,2880.054,2874.277,2879.272,2193374000.0
2024-08-09 10:30:00,2879.139,2879.644,2875.158,2878.814,1603085000.0
2024-08-09 10:45:00,2879.094,2879.619,2876.244,2879.134,1599524400.0
2024-08-09 11:00:00,2879.147,2882.575,2877.315,2878.336,1432735800.0
2024-08-09 11:15:00,2878.781,2883.118,2878.439,2882.298,960851300.0
2024-08-09 11:30:00,2882.765,2882.765,2872.74,2873.466,1213017700.0
2024-08-09 13:15:00,2873.058,2873.313,2866.516,2869.986,1457552600.0
2024-08-09 13:30:00,2869.06,2872.685,2868.245,2871.533,889364600.0
2024-08-09 13:45:00,2871.421,2875.039,2870.633,2872.135,912499100.0
2024-08-09 14:00:00,2872.088,2872.496,2867.87,2869.342,1017751000.0
2024-08-09 14:15:00,2869.355,2869.814,2864.845,2865.597,1089097600.0
2024-08-09 14:30:00,2865.479,2867.311,2864.518,2867.051,953779500.0
2024-08-09 14:45:00,2867.33,2870.886,2865.891,2867.89,1248979400.0
2024-08-09 15:00:00,2868.231,2868.329,2862.194,2862.194,2289800000.0
2024-08-12 09:45:00,2858.895,2863.108,2853.782,2854.582,5653188100.0
2024-08-12 10:00:00,2854.618,2863.6,2853.097,2863.52,2486191800.0
2024-08-12 10:15:00,2864.095,2865.565,2857.201,2859.241,1991061700.0
2024-08-12 10:30:00,2859.359,2866.838,2859.359,2865.933,1373101400.0
2024-08-12 10:45:00,2866.126,2869.269,2864.776,2865.851,1227465500.0
2024-08-12 11:00:00,2865.805,2867.25,2861.93,2862.089,973576900.0
2024-08-12 11:15:00,2861.903,2863.034,2859.917,2860.979,903480400.0
2024-08-12 11:30:00,2861.236,2863.087,2860.125,2861.294,830523900.0
2024-08-12 13:15:00,2861.507,2868.443,2859.585,2866.17,1120246200.0
2024-08-12 13:30:00,2866.08,2867.109,2862.178,2862.904,863071700.0
2024-08-12 13:45:00,2862.945,2862.945,2857.652,2857.652,937092400.0
2024-08-12 14:00:00,2857.738,2859.537,2856.067,2857.404,927290700.0
2024-08-12 14:15:00,2857.413,2860.537,2855.944,2858.157,942176500.0
2024-08-12 14:30:00,2858.354,2859.121,2854.414,2855.084,1036918800.0
2024-08-12 14:45:00,2855.552,2858.127,2851.295,2852.419,1314509300.0
2024-08-12 15:00:00,2852.337,2858.458,2851.729,2858.205,1844241800.0
2024-08-13 09:45:00,2860.41,2863.539,2856.225,2860.396,4745996700.0
2024-08-13 10:00:00,2861.081,2862.898,2855.39,2857.327,2109354400.0
2024-08-13 10:15:00,2857.256,2865.672,2852.709,2857.937,2325941100.0
2024-08-13 10:30:00,2857.572,2859.466,2856.247,2859.061,1247952500.0
2024-08-13 10:45:00,2859.148,2859.277,2854.782,2856.291,970913900.0
2024-08-13 11:00:00,2856.397,2861.542,2856.178,2860.911,871154000.0
2024-08-13 11:15:00,2860.78,2862.333,2857.298,2857.656,857664800.0
2024-08-13 11:30:00,2857.822,2858.41,2855.668,2856.09,680993500.0
2024-08-13 13:15:00,2856.135,2856.366,2851.084,2852.103,1132951000.0
2024-08-13 13:30:00,2852.171,2856.745,2851.943,2855.695,980278200.0
2024-08-13 13:45:00,2855.523,2857.898,2854.257,2854.588,823426300.0
2024-08-13 14:00:00,2854.563,2855.285,2852.729,2854.68,769278700.0
2024-08-13 14:15:00,2854.5,2855.512,2846.027,2847.472,1063987500.0
2024-08-13 14:30:00,2847.319,2852.406,2845.31,2850.738,1037486200.0
2024-08-13 14:45:00,2850.884,2862.484,2850.829,2862.484,1243494700.0
2024-08-13 15:00:00,2862.285,2867.946,2860.607,2867.946,2306586600.0
2024-08-14 09:45:00,2866.243,2866.243,2856.755,2859.281,4531853100.0
2024-08-14 10:00:00,2859.24,2860.911,2856.071,2856.425,2378945800.0
2024-08-14 10:15:00,2856.556,2859.735,2853.538,2856.325,1833373300.0
2024-08-14 10:30:00,2856.665,2857.981,2853.766,2854.776,1275936300.0
2024-08-14 10:45:00,2855.014,2860.106,2854.883,2859.839,1067542800.0
2024-08-14 11:00:00,2860.19,2864.281,2859.656,2861.565,1037024700.0
